Name,City,State,Pub. Rating,County,GOP %,Dem %
Stockbridge High School,Stockbridge,Michigan,-10.454861927879989,Ingham County,0.6341404149585746,0.35558359918168353
Troy High School,Troy,Michigan,-12.84627643256279,Oakland County,0.5367550045670807,0.455986873871685
Utica High School,Utica,Michigan,-11.086443558203449,Macomb County,0.5156127599234483,0.4757107301159182
Woodhaven High School,Woodhaven,Michigan,5.22791272197341,Wayne County,0.3530130000718236,0.6229260935143288
Albert Lea High School,Albert Lea,Minnesota,-8.35463942968217,Freeborn County,0.5603484529888856,0.4187443676779814
Blaine High School,Blaine,Minnesota,-11.269427669584644,Anoka County,0.4771368879029045,0.5030853893621374
Cambridge-Isanti High School,Cambridge,Minnesota,-9.266658930916552,Isanti County,0.3985892404748895,0.5799513188614575
Cannon Falls High School,Cannon Falls,Minnesota,-10.291029788978703,Goodhue County,0.4751566086922688,0.5052721683981168
Columbia Heights High School,Columbia Heights,Minnesota,-14.60978992109269,Anoka County,0.4771368879029045,0.5030853893621374
Anoka-Ramsey Community College,Coon Rapids,Minnesota,-10.246950765959598,Anoka County,0.4771368879029045,0.5030853893621374
Eagan High School,Eagan,Minnesota,-16.010074952978826,Dakota County,0.473648987786515,0.5099548268362054
Eden Prairie High School,Eden Prairie,Minnesota,-10.838117115472395,Hennepin County,0.625370041226317,0.35410825042590693
Edina High School,Edina,Minnesota,-16.056442996570805,Hennepin County,0.625370041226317,0.35410825042590693
Spectrum High School,Elk River,Minnesota,-0.6324555320336759,Sherburne County,0.3799006908462867,0.6012089810017271
Totino-Grace High School,Fridley,Minnesota,-7.856685051597779,Anoka County,0.4771368879029045,0.5030853893621374
Breck School,Golden Valley,Minnesota,-11.973303637676613,Hennepin County,0.625370041226317,0.35410825042590693
Fillmore Central Senior High School,Harmony,Minnesota,-5.301021914058962,Fillmore County,0.28206039076376554,0.7005328596802842
Lakeville South High School,Lakeville,Minnesota,5.3848271686623,Dakota County,0.473648987786515,0.5099548268362054
Orono High School,Long Lake,Minnesota,2.641247901313028,Hennepin County,0.625370041226317,0.35410825042590693
Visitation School,Mendota Heights,Minnesota,-4.434949885602416,Dakota County,0.473648987786515,0.5099548268362054
South High School,Minneapolis,Minnesota,-13.143652690960993,Hennepin County,0.625370041226317,0.35410825042590693
Southwest High School,Minneapolis,Minnesota,-14.637281168304447,Hennepin County,0.625370041226317,0.35410825042590693
Minnetonka High School,Minnetonka,Minnesota,-0.5773502691896257,Hennepin County,0.625370041226317,0.35410825042590693
Hopkins High School,Minnetonka,Minnesota,-10.251507206259966,Hennepin County,0.625370041226317,0.35410825042590693
New Prague High School,New Prague,Minnesota,-10.669582934679312,Scott County,0.24036531513448414,0.7465877157767965
New Ulm High School,New Ulm,Minnesota,-5.125101625008686,Brown County,0.4858069937905598,0.5037427828874675
North High School - St. Paul,North St. Paul,Minnesota,-5.660010095902152,Ramsey County,0.43492255079460873,0.5349024341178837
Owatonna High School,Owatonna,Minnesota,-8.292343635122881,Steele County,0.5009727626459144,0.48151750972762647
Academy of Holy Angels,Richfield,Minnesota,-6.95221787153807,Hennepin County,0.625370041226317,0.35410825042590693
Mayo High School,Rochester,Minnesota,-10.50785420530757,Olmsted County,0.5046503572757245,0.47250195635719877
Rosemount High School,Rosemount,Minnesota,-6.885466059544759,Dakota County,0.473648987786515,0.5099548268362054
Roseville Area High School,Roseville,Minnesota,-7.84670253933082,Ramsey County,0.43492255079460873,0.5349024341178837
Sartell High School,Sartell,Minnesota,4.818444500812207,Stearns County,0.4291744480544399,0.5502187316124741
Prior Lake High School,Savage,Minnesota,-8.823170254128236,Scott County,0.24036531513448414,0.7465877157767965
Mounds View High School,Shoreview,Minnesota,-10.112227393464945,Ramsey County,0.43492255079460873,0.5349024341178837
St. Francis High School,St. Francis,Minnesota,-5.643239658755761,Anoka County,0.4771368879029045,0.5030853893621374
Benilde-St. Margaret's School,St. Louis Park,Minnesota,-9.170264445478113,Hennepin County,0.625370041226317,0.35410825042590693
St. Louis Park High School,St. Louis Park,Minnesota,-5.178281046312048,Hennepin County,0.625370041226317,0.35410825042590693
St. Paul Academy and Summit School,St. Paul,Minnesota,-13.698149594948267,Ramsey County,0.43492255079460873,0.5349024341178837
Cretin-Derham Hall,St. Paul,Minnesota,-12.066151001872967,Ramsey County,0.43492255079460873,0.5349024341178837
Mounds Park Academy,St. Paul,Minnesota,-22.159634738973157,Ramsey County,0.43492255079460873,0.5349024341178837
Stillwater Area High School,Stillwater,Minnesota,-7.813129974600448,Washington County,0.29450851600091654,0.696415387357112
Holy Family Catholic School,Victoria,Minnesota,-6.542448804815852,Carver County,0.39329250952660816,0.5906497051965041
Cotter High School,Winona,Minnesota,-11.129914644776033,Winona County,0.5527063424713131,0.42356934656680073
Brandon High School,Brandon,Mississippi,6.068360569379509,Rankin County,0.2347895439304665,0.7538982388749633
West Lauderdale High School,Collinsville,Mississippi,-8.246211251235321,Lauderdale County,0.4615561694290976,0.5313075506445673
The Mississippi School for Mathematics and Science,Columbus,Mississippi,-12.660945677734562,Lowndes County,0.4878414525411364,0.5025127664748318
Jackson Preparatory School,Jackson,Mississippi,11.84867382573136,Hinds County,0.7221704441872613,0.27089585104312824
George County High School,Lucedale,Mississippi,-2.599737749011689,George County,0.13759413800122125,0.850091593730918
Center Hill High School,Olive Branch,Mississippi,-5.098365751231794,Desoto County,0.3276637615968513,0.6622153500140567
Oxford High School,Oxford,Mississippi,-12.757680864978227,Lafayette County,0.5718970736629667,0.4178859737638749
St. Andrew's Episcopal School,Ridgeland,Mississippi,-4.959334632790976,Madison County,0.39972714870395637,0.5857207821737154
Tupelo High School,Tupelo,Mississippi,-5.021893245052694,Lee County,0.27044221944096786,0.7139132248644139
Parkway West High School,Ballwin,Missouri,-4.935953440181174,St Louis County,0.5617980740639081,0.4252575158016728
Blue Springs South High School,Blue Springs,Missouri,-24.489064614931408,Jackson County,0.5701829924650161,0.41980624327233584
Blue Springs High School,Blue Springs,Missouri,-9.726116045643982,Jackson County,0.5701829924650161,0.41980624327233584
Brentwood High School,Brentwood,Missouri,-11.20714058089752,St Louis County,0.5617980740639081,0.4252575158016728
Cape Central High School,Cape Girardeau,Missouri,8.121393786600736,Cape Girardeau County,0.27228638708230546,0.7104451670778201
Parkway Central High School,Chesterfield,Missouri,-6.388456852196856,St Louis County,0.5617980740639081,0.4252575158016728
Marquette High School,Chesterfield,Missouri,-13.862352427160939,St Louis County,0.5617980740639081,0.4252575158016728
Clayton High School,Clayton,Missouri,-9.699046344873294,St Louis County,0.5617980740639081,0.4252575158016728
Hickman High School,Columbia,Missouri,-10.535653752852738,Boone County,0.3292625088925777,0.6419255394830449
Rock Bridge High School,Columbia,Missouri,-16.367574652342356,Boone County,0.3292625088925777,0.6419255394830449
Diamond High School,Diamond,Missouri,0.5,Newton County,0.2781189398836458,0.7108920491273433
Eureka High School,Eureka,Missouri,-5.063166220253197,St Louis County,0.5617980740639081,0.4252575158016728
Rockwood Summit High School,Fenton,Missouri,-5.656854249492381,St Louis County,0.5617980740639081,0.4252575158016728
Hazelwood Central High School,Florissant,Missouri,-5.419655585613044,St Louis County,0.5617980740639081,0.4252575158016728
Fredericktown High School,Fredericktown,Missouri,7.2578557844748675,Madison County,0.39972714870395637,0.5857207821737154
Hazelwood West High School,Hazelwood,Missouri,-12.393681185722558,St Louis County,0.5617980740639081,0.4252575158016728
Windsor C-1 High School,Imperial,Missouri,-4.969783697506362,Jefferson County,0.456226209896683,0.5321959398223672
Fort Osage High School,Independence,Missouri,-4.800568148193976,Jackson County,0.5701829924650161,0.41980624327233584
Capital City High School,Jefferson City,Missouri,-7.14779686336986,Cole County,0.3238976739165632,0.660801986075881
Joplin High School,Joplin,Missouri,-10.469658542665085,Jasper County,0.25263626912223375,0.7369671765929007
Notre Dame de Sion,Kansas City,Missouri,-6.3949012427684835,Jackson County,0.5701829924650161,0.41980624327233584
Winnetonka High School,Kansas City,Missouri,-12.413207775298345,Jackson County,0.5701829924650161,0.41980624327233584
Staley High School,Kansas City,Missouri,-14.063352898112246,Jackson County,0.5701829924650161,0.41980624327233584
St. Teresa's Academy,Kansas City,Missouri,-6.970677501332722,Jackson County,0.5701829924650161,0.41980624327233584
Rockhurst High School,Kansas City,Missouri,-5.709640969448079,Jackson County,0.5701829924650161,0.41980624327233584
John Burroughs School,Ladue,Missouri,-8.270328490050037,St Louis County,0.5617980740639081,0.4252575158016728
Lee''s Summit High School,Lee's Summit,Missouri,-4.6097722286464435,Jackson County,0.5701829924650161,0.41980624327233584
Parkway South High School,Manchester,Missouri,-10.244732571157993,St Louis County,0.5617980740639081,0.4252575158016728
Marshfield High School,Marshfield,Missouri,1.6,Webster County,0.342201166180758,0.6224489795918368
Pattonville High School,Maryland Heights,Missouri,-7.617230147629203,St Louis County,0.5617980740639081,0.4252575158016728
Nixa High School,Nixa,Missouri,-8.856219937363083,Christian County,0.2584580522765599,0.7236772765598651
North Kansas City High School,North Kansas City,Missouri,-3.437618684819802,Clay County,0.3084643693542991,0.6547340247574439
Fort Zumwalt West High School,O'Fallon,Missouri,-12.576343338375661,St Charles County,0.38684892535978493,0.5966260230499415
St. Dominic High School,O'Fallon,Missouri,-9.085152722987106,St Charles County,0.38684892535978493,0.5966260230499415
School of the Osage,Osage Beach,Missouri,-6.204272721278458,Camden County,0.32212389380530976,0.6626106194690266
Pacific High School,Pacific,Missouri,5.918276776224647,Franklin County,0.3630411826821542,0.6154699049630412
Raymore Peculiar High School,Peculiar,Missouri,-4.079431909700462,Cass County,0.24829989799387964,0.7435396123767426
Platte County High School,Platte City,Missouri,3.0492622058458663,Platte County,0.2717777777777778,0.6968888888888889
Potosi High School,Potosi,Missouri,-6.231639698613306,Washington County,0.29450851600091654,0.696415387357112
Rolla High School,Rolla,Missouri,-4.3659568192285665,Phelps County,0.2017988929889299,0.7776752767527675
St. Charles High School,St. Charles,Missouri,-6.187545093630776,St Charles County,0.38684892535978493,0.5966260230499415
Francis Howell Central High School,St. Charles,Missouri,-5.188388478130758,St Charles County,0.38684892535978493,0.5966260230499415
Francis Howell North High School,St. Charles,Missouri,-12.58471294865322,St Charles County,0.38684892535978493,0.5966260230499415
St. Charles West High School,St. Charles,Missouri,-10.59035949747289,St Charles County,0.38684892535978493,0.5966260230499415
Westminster Christian Academy,St. Louis,Missouri,6.806018798966977,St Louis City,0.8265419633684061,0.16025082367945584
Lindbergh High School,St. Louis,Missouri,-4.521061822182927,St Louis City,0.8265419633684061,0.16025082367945584
Ritenour High School,St. Louis,Missouri,-1.3450245012976183,St Louis City,0.8265419633684061,0.16025082367945584
Oakville High School,St. Louis,Missouri,-7.951147133636803,St Louis City,0.8265419633684061,0.16025082367945584
Chaminade College Preparatory School,St. Louis,Missouri,-8.170067319184096,St Louis City,0.8265419633684061,0.16025082367945584
Mehlville High School,St. Louis,Missouri,-6.41553820304911,St Louis City,0.8265419633684061,0.16025082367945584
Francis Howell High School,St. Louis,Missouri,-6.615847976219259,St Louis City,0.8265419633684061,0.16025082367945584
Hancock High School,St. Louis,Missouri,-7.9881978160174585,St Louis City,0.8265419633684061,0.16025082367945584
Ladue Horton Watkins High School,St. Louis,Missouri,-10.429165834332101,St Louis City,0.8265419633684061,0.16025082367945584
Grand Center Arts Academy,St. Louis,Missouri,-12.802587629069366,St Louis City,0.8265419633684061,0.16025082367945584
De Smet Jesuit High School,St. Louis,Missouri,-8.980905670736481,St Louis City,0.8265419633684061,0.16025082367945584
Parkway North High School,St. Louis,Missouri,-12.660094786375021,St Louis City,0.8265419633684061,0.16025082367945584
St. Louis Priory School,St. Louis,Missouri,10.231530214308894,St Louis City,0.8265419633684061,0.16025082367945584
Hazelwood East High School,St. Louis,Missouri,0.0,St Louis City,0.8265419633684061,0.16025082367945584
University City High School,University City,Missouri,-11.871151689041904,St Louis County,0.5617980740639081,0.4252575158016728
Warsaw High School,Warsaw,Missouri,-9.28529303073773,Benton County,0.3530440956462206,0.6225752465958364
Washington High School,Washington,Missouri,-8.692118077124048,Franklin County,0.3630411826821542,0.6154699049630412
Wentzville Holt High School,Wentzville,Missouri,-10.033444074693394,St Charles County,0.38684892535978493,0.5966260230499415
Wentzville Timberland High School,Wentzville,Missouri,-2.561615701076178,St Charles County,0.38684892535978493,0.5966260230499415
Wentzville Liberty High School,Wentzville,Missouri,-5.429395300890637,St Charles County,0.38684892535978493,0.5966260230499415
North Point High School,Wentzville,Missouri,-8.454847393326768,St Charles County,0.38684892535978493,0.5966260230499415
Lafayette Senior High School,Wildwood,Missouri,-14.317170238436214,St Louis County,0.5617980740639081,0.4252575158016728
Portsmouth High School,Portsmouth,New Hampshire,-8.231079313593488,Rockingham County,0.2891929965787885,0.6949659316332691
